Num,Mono Heat of formation [eV/atom] ,Mono Band gap [eV] ,Energy [eV] ,Magnetic  monolayer,Number of atoms ,Number of species ,Spin axis ,Unit cell area [Å2] ,angle_with_x (degrees),z_separation,lattice_a,lattice_b,lattice_c,lattice_beta,lattice_gamma,lattice_volume,composition_average_electrons,composition_num_atoms,composition_total_electrons,composition_weight,density,Bilayer Energy (eV),Bandgap PBE,Bandgap GW
566,-0.347,0.762,-12.064,0,3,2,3,12.936,0,0.250532235,3.876542787,3.876542787,27.20346497,90,120,354.0332241,2.353333333,6,236,553.26,2.594982,-23.6892862,0.9311,1.929
567,-0.291,0.86,-11.896,0,3,2,3,15.623,135,0.219351398,3.987474166,4.003552894,27.37001825,90,90,436.9367157,2.353333333,6,236,553.26,2.102615347,-23.33830562,0.5428,3.2387
568,-0.641,0,-36.018,1,7,3,3,12.014,63.44580089,0.226283841,3.654585391,3.654561368,56.01181293,90.00026762,120.0069259,647.8184621,2.228571429,14,300,639.4042,1.63897097,-73.73964847,0,
569,-0.641,0,-36.018,1,7,3,3,12.014,153.4313018,0.226068842,3.653013242,3.653231062,56.06027635,90.00404692,120.0139195,647.8184621,2.228571429,14,300,639.4042,1.63897097,-73.73759096,0,
570,-0.641,0,-36.018,1,7,3,3,12.014,174.1364917,0.226322329,3.653937691,3.654008878,56.03191719,90.00459616,120.0099443,647.8184621,2.228571429,14,300,639.4042,1.63897097,-73.74003049,0,
571,-0.071,0,-10.68,0,3,2,3,14.716,0,0.234956571,4.141063471,4.141063471,27.87072665,90,120,413.90693,2.053333333,6,308,747.82,3.0001535,-20.68626037,0,0
572,-0.071,0,-10.68,0,3,2,3,14.716,0,0.238774788,4.124120187,4.124120187,28.10020186,90,120,413.90693,2.053333333,6,308,747.82,3.0001535,-20.7034163,0,0
573,-2.033,4.313,-10.943,0,3,2,3,16.681,45,0.261145926,4.38367177,4.38367177,28.27779376,90,120,470.600313,2.29,6,216,494.856,1.746126591,-31.35716016,4.1496,6.6555
574,-2.033,4.313,-10.943,0,3,2,3,16.681,0,0.261077426,4.381170764,4.381170764,28.31008792,90,120,470.600313,2.29,6,216,494.856,1.746126591,-31.35813368,4.1553,6.6618
575,-2.155,4.929,-11.31,0,3,2,3,18.421,0,0.244777179,4.622791277,4.622791277,27.13550411,90,120,502.2004483,2.29,6,216,494.856,1.636254454,-32.09019395,4.754,7.3657
576,-2.155,4.929,-11.31,0,3,2,3,18.421,0,0.242882836,4.600486835,4.600486835,27.39926292,90,120,502.2004483,2.29,6,216,494.856,1.636254454,-32.09369141,4.7964,7.4094
577,-2.155,4.929,-11.31,0,3,2,3,18.421,0,0.246058173,4.6164249,4.6164249,27.21039929,90,120,502.2004483,2.29,6,216,494.856,1.636254454,-32.08565461,4.7632,7.378
578,-0.8,0.663,-38.43,0,7,3,3,11.042,45,0.242344308,3.569764251,3.569764251,53.54525509,90,120,590.9227301,2.195714286,14,232,476.1361544,1.337979816,-78.03218035,0.7705,
579,-0.8,0.663,-38.43,0,7,3,3,11.042,26.56505118,0.230072152,3.568172302,3.568172302,53.59304444,90,120,590.9227301,2.195714286,14,232,476.1361544,1.337979816,-78.02514068,0.7674,
580,-0.8,0.663,-38.43,0,7,3,3,11.042,45,0.235302384,3.567927509,3.567927509,53.60039866,90,120,590.9227301,2.195714286,14,232,476.1361544,1.337979816,-78.03019024,0.7641,
581,-1.646,3.418,-9.569,0,3,2,3,18.61,26.56505118,0.271510153,4.621700363,4.621700363,29.18586092,90,120,539.8917754,2.09,6,288,682.85788,2.100258308,-28.575739,3.5432,5.816
582,-1.646,3.418,-9.569,0,3,2,3,18.61,45,0.27492088,4.63846174,4.63846174,28.9753121,90,120,539.8917754,2.09,6,288,682.85788,2.100258308,-28.57630347,3.5611,5.8317
583,-1.646,3.418,-9.569,0,3,2,3,18.61,0,0.276550402,4.621456387,4.621456387,29.18894257,90,120,539.8917754,2.09,6,288,682.85788,2.100258308,-28.57745532,3.5988,5.8958
584,-1.742,3.984,-9.858,0,3,2,3,20.278,0,0.270181176,4.845249899,4.845249899,28.10888149,90,120,571.487267,2.09,6,288,682.85788,1.984142521,-29.15436058,4.2603,6.5746
585,-1.742,3.984,-9.858,0,3,2,3,20.278,0,0.272806087,4.845052064,4.845052064,28.11117705,90,120,571.487267,2.09,6,288,682.85788,1.984142521,-29.1552841,4.2547,6.5987
586,-1.742,3.984,-9.858,0,3,2,3,20.278,0,0.267995552,4.850372047,4.850372047,28.04954508,90,120,571.487267,2.09,6,288,682.85788,1.984142521,-29.15270467,4.2436,6.5436
587,-2.468,5.738,-12.649,0,3,2,3,17.248,0,0.202574077,4.527847699,4.527847699,25.82664098,90,120,458.5452274,2.423333333,6,144,317.052,1.148146793,-34.77273177,5.4798,8.299
588,-2.32,4.944,-12.204,0,3,2,3,15.454,26.56505118,0.241353541,4.233774141,4.233774141,27.50121115,90,120,426.9114709,2.423333333,6,144,317.052,1.233223439,-33.86952212,4.6799,7.3986
589,-2.32,4.944,-12.204,0,3,2,3,15.454,45,0.244783381,4.220487443,4.220487443,27.6746392,90,120,426.9114709,2.423333333,6,144,317.052,1.233223439,-33.8659261,4.7317,7.4808
590,-2.32,4.944,-12.204,0,3,2,3,15.454,0,0.24909885,4.225992612,4.225992612,27.60258307,90,120,426.9114709,2.423333333,6,144,317.052,1.233223439,-33.86933551,4.7375,7.4994
591,-0.57,0.862,-35.154,0,7,3,3,11.29,26.57312917,0.233863611,3.604267688,3.604267688,53.88470073,90.00306651,120.0005528,606.216515,2.252857143,14,304,647.102,1.772531966,-71.2662143,0.8845,
592,-0.57,0.862,-35.154,0,7,3,3,11.29,135,0.224990783,3.601493701,3.601493701,53.96327102,90.00694949,119.9923324,606.216515,2.252857143,14,304,647.102,1.772531966,-71.25176286,0.8696,
593,-1.067,0,-21.175,0,3,2,3,9.903,0,0.240183793,3.375159518,3.375159518,27.22779536,90,120,268.6159003,2.22,6,210,490.15576,3.030061837,-51.25217033,0,
594,-1.067,0,-21.175,0,3,2,3,9.903,0,0.243278976,3.374839258,3.374839258,27.23296324,90,120,268.6159003,2.22,6,210,490.15576,3.030061837,-51.25274536,0,
595,-1.067,0,-21.175,0,3,2,3,9.903,0,0.240783715,3.375032234,3.375032234,27.2298491,90,120,268.6159003,2.22,6,210,490.15576,3.030061837,-51.25373235,0,
596,-1.087,0,-21.235,0,3,2,3,9.666,26.56505118,0.248192183,3.339472397,3.339472397,27.28686441,90,120,263.5360187,2.22,6,210,490.15576,3.088468863,-51.38609478,0,
597,-1.087,0,-21.235,0,3,2,3,9.666,45,0.247080694,3.3385934,3.3385934,27.30123467,90,120,263.5360187,2.22,6,210,490.15576,3.088468863,-51.38633761,0,
598,-1.087,0,-21.235,0,3,2,3,9.666,0,0.248166565,3.341097995,3.341097995,27.26031825,90,120,263.5360187,2.22,6,210,490.15576,3.088468863,-51.38645818,0,
599,-0.084,0,-47.678,1,7,3,1,13.696,82.87430497,0.302553038,3.913041367,3.913047958,32.11548506,89.99852795,120.0053123,425.8449257,1.932857143,14,480,1102.44,4.298852888,-96.75061384,0,
600,-1.181,2.048,-33.676,0,7,3,3,11.968,45,0.24058259,3.717889225,3.717889225,54.06156881,90,120,647.160747,2.121428571,14,204,413.0561544,1.059853961,-95.33477057,2.0316,
601,-1.181,2.048,-33.676,0,7,3,3,11.968,26.56505118,0.231349093,3.714522561,3.714522561,54.15961082,90,120,647.160747,2.121428571,14,204,413.0561544,1.059853961,-95.32663585,2.0481,
602,-0.815,0,-19.226,0,3,2,3,10.626,0,0.25656881,3.518720425,3.518720425,27.360833,90,120,293.379302,2.2,6,282,677.73576,3.836012625,-47.38726488,0,
603,-0.815,0,-19.226,0,3,2,3,10.626,0,0.257758523,3.52052311,3.52052311,27.33281993,90,120,293.379302,2.2,6,282,677.73576,3.836012625,-47.38565477,0,
604,-0.815,0,-19.226,0,3,2,3,10.626,0,0.256667404,3.518024376,3.518024376,27.37166088,90,120,293.379302,2.2,6,282,677.73576,3.836012625,-47.38569284,0,
605,-0.962,1.064,-29.756,0,7,3,3,13.304,153.4349488,0.243111375,3.919403854,3.919403854,55.08055357,90,120,732.7721561,2.104285714,14,348,788.2161544,1.78618102,-87.43155864,1.1041,
606,-0.962,1.064,-29.756,0,7,3,3,13.304,153.4349488,0.245676445,3.918724432,3.918724432,55.09965478,90,120,732.7721561,2.104285714,14,348,788.2161544,1.78618102,-87.43468618,1.1162,
607,-0.962,1.064,-29.756,0,7,3,3,13.304,116.5650512,0.247365139,3.919563436,3.919563436,55.07606853,90,120,732.7721561,2.104285714,14,348,788.2161544,1.78618102,-87.43519377,1.1112,
608,-0.336,0,-17.235,0,3,2,3,11.801,0,0.270773897,3.686402186,3.686402186,28.40340678,90,120,334.2769994,1.9,6,354,872.29576,4.333176346,-43.14306476,0,
609,-0.336,0,-17.235,0,3,2,3,11.801,0,0.2710747,3.675651633,3.675651633,28.56979843,90,120,334.2769994,1.9,6,354,872.29576,4.333176346,-43.14321671,0,
610,-0.336,0,-17.235,0,3,2,3,11.801,0,0.273154836,3.680787891,3.680787891,28.49012012,90,120,334.2769994,1.9,6,354,872.29576,4.333176346,-43.14127766,0,
611,-0.013,0,-16.078,0,3,2,3,9.715,0,0.301943035,3.346674838,3.346674838,28.83323142,90,120,279.6732868,1.86,6,376,931.6556,5.531634924,-35.72660496,0,
612,-0.013,0,-16.078,0,3,2,3,9.715,0,0.301139465,3.349512369,3.349512369,28.78440012,90,120,279.6732868,1.86,6,376,931.6556,5.531634924,-35.72692226,0,
613,-0.013,0,-16.078,0,3,2,3,9.715,0,0.303350678,3.34920024,3.34920024,28.7897655,90,120,279.6732868,1.86,6,376,931.6556,5.531634924,-35.72381373,0,
614,-1.145,0.758,-13.294,0,3,2,3,10.44,26.56505118,0.272455591,3.467970487,3.467970487,27.84070037,90,120,289.9756788,2.486666667,6,184,415.35,2.378492238,-33.44826656,0.7475,
615,-1.145,0.758,-13.294,0,3,2,3,10.44,45,0.269600438,3.467502618,3.467502618,27.84821395,90,120,289.9756788,2.486666667,6,184,415.35,2.378492238,-33.44725831,0.7505,
616,-1.145,0.758,-13.294,0,3,2,3,10.44,0,0.269407663,3.465802634,3.465802634,27.87553988,90,120,289.9756788,2.486666667,6,184,415.35,2.378492238,-33.44772956,0.7476,
617,-0.17,0.11,-33.078,1,7,3,3,16.284,116.5650512,0.240159664,4.235617188,4.235617188,60.55881897,90,120,940.895589,1.998571429,14,798,1966.59769,3.470748859,-61.26273331,0,
618,-1.537,0.903,-14.871,0,3,2,3,9.312,26.56505118,0.258036905,3.281588947,3.281588947,27.3007739,90,120,254.6091168,2.62,6,112,237.546,1.549254866,-36.55309854,0.8771,
619,-1.537,0.903,-14.871,0,3,2,3,9.312,45,0.266404495,3.278248538,3.278248538,27.35643911,90,120,254.6091168,2.62,6,112,237.546,1.549254866,-36.55386146,0.8882,
620,-1.537,0.903,-14.871,0,3,2,3,9.312,0,0.2678229,3.277940519,3.277940519,27.36158058,90,120,254.6091168,2.62,6,112,237.546,1.549254866,-36.55407104,0.8898,
621,-0.67,0.596,-11.655,0,3,2,3,12.302,26.56505118,0.27986651,3.760138089,3.760138089,28.38966616,90,120,347.6149982,2.286666667,6,256,603.35188,2.88218107,-30.2009152,0.8371,
622,-0.67,0.596,-11.655,0,3,2,3,12.302,45,0.293565687,3.758652949,3.758652949,28.41210557,90,120,347.6149982,2.286666667,6,256,603.35188,2.88218107,-30.20004137,0.8732,
623,-0.67,0.596,-11.655,0,3,2,3,12.302,0,0.285632099,3.760238603,3.760238603,28.38814844,90,120,347.6149982,2.286666667,6,256,603.35188,2.88218107,-30.20084678,0.8533,
624,-1.005,0.522,-16.67,0,3,2,3,10.58,26.56505118,0.258850418,3.491991585,3.491991585,27.5313221,90,120,290.7395247,2.213333333,6,180,411.574,2.350676973,-40.12935595,0.4931,
625,-1.005,0.522,-16.67,0,3,2,3,10.58,45,0.246836893,3.500755449,3.500755449,27.39364967,90,120,290.7395247,2.213333333,6,180,411.574,2.350676973,-40.13149743,0.4145,
626,-1.005,0.522,-16.67,0,3,2,3,10.58,0,0.257040944,3.494894884,3.494894884,27.48559915,90,120,290.7395247,2.213333333,6,180,411.574,2.350676973,-40.13041386,0.477,
630,-0.691,0,-15.172,0,3,2,3,12.141,0,0.260959539,3.784557782,3.784557782,27.35613401,90,120,339.3248258,1.913333333,6,252,606.134,2.966211459,-36.78846094,0,
631,-0.691,0,-15.172,0,3,2,3,12.141,0,0.262168413,3.782797473,3.782797473,27.38160005,90,120,339.3248258,1.913333333,6,252,606.134,2.966211459,-36.7856502,0,
632,-0.691,0,-15.172,0,3,2,3,12.141,0,0.251458849,3.780022754,3.780022754,27.42181364,90,120,339.3248258,1.913333333,6,252,606.134,2.966211459,-36.80516894,0,
633,-0.274,0,-6.277,0,3,2,3,16.523,26.56505118,0.250808177,4.441984795,4.441984795,28.39636367,90,120,485.2298352,2.313333333,6,374,916.38448,3.13602363,-12.09782222,0,
635,-0.274,0,-6.277,0,3,2,3,16.523,0,0.253850855,4.425639549,4.425639549,28.606504,90,120,485.2298352,2.313333333,6,374,916.38448,3.13602363,-12.05137495,0,
636,-0.045,0.313,-30.017,0,7,3,3,38.514,45.02060676,0.220987683,6.197241272,6.197189266,26.98094032,89.98151507,90.02719535,1036.215715,2.06,14,688,1644.1528,2.634760231,-59.9683561,0.628,
640,-0.231,0.592,-33.011,0,7,3,3,34.764,89.55681802,0.215773824,5.878958241,5.88457668,26.80481949,89.96398595,89.79445341,927.3114101,2.491428571,14,672,1611.426276,2.88558542,-67.34645709,0.9511,
641,-0.231,0.592,-33.011,0,7,3,3,34.764,44.85967898,0.211873881,5.878108917,5.878144373,26.83791755,89.90099077,89.99642504,927.3114101,2.491428571,14,672,1611.426276,2.88558542,-67.33199784,1.0448,
642,-0.55,0.17,-33.218,1,7,3,1,11.638,176.6010233,0.224906462,3.654384538,3.65440402,54.14216412,89.99898374,120.0091317,626.1192803,2.264285714,14,308,652.7988,1.731296167,-64.04611142,0,
643,-0.199,0.302,-26.782,0,7,3,3,16.69,153.4349488,0.243986022,4.38121715,4.38121715,58.64257822,90,120,974.8397859,2.118571429,14,784,1922.24,3.274337652,-51.75626264,0.5055,
644,-0.199,0.302,-26.782,0,7,3,3,16.69,116.5650512,0.24722968,4.397687645,4.397687645,58.2041371,90,120,974.8397859,2.118571429,14,784,1922.24,3.274337652,-51.76920872,0.5363,
645,-0.879,0.028,-19.318,1,3,2,2,8.792,26.56505118,0.240586692,3.168026978,3.168026978,27.27822145,90,120,237.0961079,2.263333333,6,110,230.143,1.611841906,-43.63412994,0,
646,-0.879,0.028,-19.318,1,3,2,2,8.792,45,0.234382956,3.167375649,3.167375649,27.28944142,90,120,237.0961079,2.263333333,6,110,230.143,1.611841906,-43.63288395,0,
647,-0.879,0.028,-19.318,1,3,2,2,8.792,0,0.240579682,3.169690367,3.169690367,27.24959884,90,120,237.0961079,2.263333333,6,110,230.143,1.611841906,-43.6349162,0,
648,-0.877,2.053,-38.065,0,7,3,3,25.07,153.4349487,0.098412046,4.665285846,5.861187694,39.49191374,90,113.4068878,991.0054731,2.877142857,14,212,446.3092,0.747840332,-74.31046235,1.8381,
652,-0.692,0,-17.566,1,3,2,1,9.704,0,0.242555353,3.32975134,3.32975134,27.62482695,90,120,265.2490289,2.243333333,6,182,417.723,2.615072197,-40.11348858,0,
653,-0.002,0.587,-30,0,7,3,3,38.89,89.90990526,0.226898247,6.226636045,6.232877672,26.96087077,89.97692382,89.31634535,1046.273061,2.088571429,14,752,1819.9528,2.888445508,-65.9255929,0.942,
654,-0.002,0.587,-30,0,7,3,3,38.89,44.98067704,0.223937412,6.224507976,6.22459619,27.00405071,89.982478,90.02897443,1046.273061,2.088571429,14,752,1819.9528,2.888445508,-65.90962981,0.9621,
655,-0.002,0.587,-30,0,7,3,3,38.89,44.99999984,0.234183434,6.235448956,6.235449133,26.90974979,89.99136331,90.03379099,1046.273061,2.088571429,14,752,1819.9528,2.888445508,-65.89455616,0.9375,
656,-1.096,2.962,-45.916,0,7,3,3,46.964,151.8692035,0.122158416,6.830604745,6.864048278,25.99770555,90.11311687,89.41379521,1218.849569,3.028571429,14,528,1283.541476,1.748674176,-97.57204352,2.5646,
660,-2.017,1.34,-27.784,0,3,2,3,6.956,26.56505118,0.215845039,2.836429474,2.836429474,25.90634336,90,120,180.5014637,3.08,6,180,431.6776,3.97125599,-61.37444058,1.2361,
661,-2.017,1.34,-27.784,0,3,2,3,6.956,45,0.21481658,2.836334779,2.836334779,25.90807322,90,120,180.5014637,3.08,6,180,431.6776,3.97125599,-61.37407623,1.2292,
662,-2.017,1.34,-27.784,0,3,2,3,6.956,0,0.215441652,2.836217639,2.836217639,25.91021335,90,120,180.5014637,3.08,6,180,431.6776,3.97125599,-61.37458666,1.2409,
663,-0.874,1.534,-22.262,0,3,2,3,8.79,26.56505118,0.255112386,3.190460873,3.190460873,27.21400314,90,120,239.8998122,2.506666667,6,212,495.94,3.432798622,-51.43007048,1.6315,
664,-0.874,1.534,-22.262,0,3,2,3,8.79,45,0.252922349,3.186330812,3.186330812,27.28459739,90,120,239.8998122,2.506666667,6,212,495.94,3.432798622,-51.42576583,1.6472,
665,-0.874,1.534,-22.262,0,3,2,3,8.79,0,0.261877198,3.19052918,3.19052918,27.21283788,90,120,239.8998122,2.506666667,6,212,495.94,3.432798622,-51.43155041,1.6664,
666,-0.594,1.238,-20.234,0,3,2,3,9.54,26.56505118,0.270827438,3.322724693,3.322724693,27.65511043,90,120,264.4202715,2.486666667,6,284,683.52,4.292453285,-47.39259667,1.5277,
667,-0.594,1.238,-20.234,0,3,2,3,9.54,45,0.271544491,3.31929838,3.31929838,27.71223333,90,120,264.4202715,2.486666667,6,284,683.52,4.292453285,-47.39032686,1.552,
668,-0.594,1.238,-20.234,0,3,2,3,9.54,0,0.25814141,3.319602236,3.319602236,27.70716036,90,120,264.4202715,2.486666667,6,284,683.52,4.292453285,-47.38835213,1.5408,
669,-0.109,0.727,-18.223,0,3,2,3,10.915,26.56505118,0.263178061,3.553047662,3.553047662,28.20062085,90,120,308.3126669,2.186666667,6,356,878.08,4.729245018,-43.03764615,1.3449,
670,-0.109,0.727,-18.223,0,3,2,3,10.915,0,0.266565161,3.555259975,3.555259975,28.16553526,90,120,308.3126669,2.186666667,6,356,878.08,4.729245018,-43.03261998,1.3968,
677,-1.919,0,-47.973,0,7,3,3,16.058,45,0.167263168,4.001801962,4.001801962,45.89019889,90,90,734.9048705,2.717142857,14,474,1141.7285,2.579768966,-98.49025339,0,
678,-1.919,0,-47.973,0,7,3,3,16.058,0,0.178072002,3.995735472,4.000191358,45.97837618,90,90,734.9048705,2.717142857,14,474,1141.7285,2.579768966,-98.60820092,0,
679,-1.305,0.142,-11.565,1,3,2,2,14.591,26.56505118,0.281820383,4.129238662,4.129238662,28.66558912,90,120,423.2836302,2.18,6,290,685.42958,2.688936008,-30.74910012,0,
680,-1.305,0.142,-11.565,1,3,2,2,14.591,45,0.283078753,4.123514974,4.123514974,28.74522349,90,120,423.2836302,2.18,6,290,685.42958,2.688936008,-30.74898214,0,
681,-1.305,0.142,-11.565,1,3,2,2,14.591,0,0.282165392,4.125220983,4.125220983,28.7214529,90,120,423.2836302,2.18,6,290,685.42958,2.688936008,-30.74900861,0,
683,-0.889,0,-31.198,0,7,3,3,11.743,45,0.224900643,3.680413094,3.680413094,54.19233109,90,120,635.7137406,2.17,14,240,495.2641544,1.293672646,-52.50192484,0,
688,-0.843,3.353,-6.883,0,3,2,3,12.493,135,0.259252366,3.797928801,3.797928801,26.93292282,90,120,336.4401019,2.523333333,6,200,450.434,2.223169146,-3.69615901,3.4292,
689,-0.843,3.353,-6.883,0,3,2,3,12.493,135,0.2705085,3.79776756,3.79776756,26.93520984,90,120,336.4401019,2.523333333,6,200,450.434,2.223169146,-3.69710861,3.4482,
690,-0.843,3.353,-6.883,0,3,2,3,12.493,133.8015183,0.264844998,3.797788991,3.797788991,26.93490585,90,120,336.4401019,2.523333333,6,200,450.434,2.223169146,-3.69419517,3.4454,
691,-0.208,0,-44.592,0,8,3,3,14.116,135,0.278726525,3.757145991,3.757145991,35.12204755,90.00167208,89.9999725,495.7879506,2.06,16,518,1148.514957,3.846713001,-79.24071089,0,
692,-1.107,4.453,-8.075,0,3,2,3,11.217,134.8762512,0.249248165,3.600040658,3.600040658,26.45272927,90,120,296.9039189,2.656666667,6,128,272.63,1.52477868,-6.27276771,4.4228,
693,-1.107,4.453,-8.075,0,3,2,3,11.217,41.49646836,0.250230994,3.600173979,3.600173979,26.45077011,90,120,296.9039189,2.656666667,6,128,272.63,1.52477868,-6.27277596,4.4264,
694,-1.107,4.453,-8.075,0,3,2,3,11.217,44.68519119,0.250232903,3.600139415,3.600139415,26.45127802,90,120,296.9039189,2.656666667,6,128,272.63,1.52477868,-6.2727549,4.4245,
695,-0.133,0,-43.157,0,8,3,3,14.335,135,0.277942245,3.783644312,3.783644312,35.12245072,90.00023662,90.00032947,502.81175,2.085,16,554,1233.99788,4.075286004,-76.33279585,0,
696,-0.067,0,-56.673,1,8,3,2,13.925,146.3172417,0.296575796,3.97428738,3.974103645,31.96708456,89.99912697,120.0052559,437.2291563,1.92,16,532,1214.13,4.611106711,-115.4784384,0,
697,-0.491,1.749,-5.615,0,3,2,3,14.557,135,0.271230104,4.101904091,4.101904091,27.48267924,90,120,400.4614395,2.323333333,6,272,638.43588,2.647315361,-1.36477637,2.2627,
698,-0.491,1.749,-5.615,0,3,2,3,14.557,135.4429719,0.271832968,4.101814947,4.101814947,27.4838738,90,120,400.4614395,2.323333333,6,272,638.43588,2.647315361,-1.36423338,2.233,
699,-0.491,1.749,-5.615,0,3,2,3,14.557,43.69176797,0.271997268,4.10195071,4.10195071,27.48205456,90,120,400.4614395,2.323333333,6,272,638.43588,2.647315361,-1.36578288,2.2733,
700,-0.613,2.431,-5.979,0,3,2,3,17.855,135,0.235556422,4.226201708,4.227026174,27.9056987,90,90,498.5148033,2.323333333,6,272,638.43588,2.126612316,-1.97293997,2.4973,
701,-0.864,0,-56.721,0,9,3,3,29.966,15.16527094,0.157396477,3.276339855,9.271349013,43.52071102,90.01074392,100.2178542,1300.645724,2.32,18,448,969.24552,1.237439237,-120.5700275,0,
702,-0.171,0,-17.263,0,3,2,3,9.9,26.56505118,0.316677701,3.38019811,3.38019811,29.19054823,90,120,288.8399043,1.79,6,412,1018.3696,5.85460139,-37.07878506,0,
703,-0.171,0,-17.263,0,3,2,3,9.9,45,0.314795482,3.377592215,3.377592215,29.23560805,90,120,288.8399043,1.79,6,412,1018.3696,5.85460139,-37.07549964,0,
704,-0.171,0,-17.263,0,3,2,3,9.9,0,0.316262483,3.38012851,3.38012851,29.19175035,90,120,288.8399043,1.79,6,412,1018.3696,5.85460139,-37.07855441,0,
705,-0.173,0,-17.27,0,3,2,3,9.968,0,0.311567868,3.391989235,3.391989235,29.15788928,90,120,290.5331179,1.79,6,412,1018.3696,5.820481042,-37.09907514,0,
706,-1.339,0.828,-14.59,0,3,2,3,10.99,26.56505118,0.264666032,3.560962144,3.560962144,28.32587277,90,120,311.0632072,2.416666667,6,220,502.064,2.680152672,-34.96067813,1.2666,
707,-1.339,0.828,-14.59,0,3,2,3,10.99,45,0.272546109,3.564046198,3.564046198,28.27687188,90,120,311.0632072,2.416666667,6,220,502.064,2.680152672,-34.96221344,1.2773,
708,-1.339,0.828,-14.59,0,3,2,3,10.99,0,0.259397703,3.563163335,3.563163335,28.29088623,90,120,311.0632072,2.416666667,6,220,502.064,2.680152672,-34.95682797,1.2728,
709,-1.705,0.981,-16.088,0,3,2,3,10.071,26.56505118,0.270619143,3.411017355,3.411017355,27.81686869,90,120,280.2894364,2.55,6,148,324.26,1.92103707,-37.87550525,0.9363,
710,-1.705,0.981,-16.088,0,3,2,3,10.071,45,0.271784108,3.412259431,3.412259431,27.79662148,90,120,280.2894364,2.55,6,148,324.26,1.92103707,-37.87531406,0.9421,
711,-1.705,0.981,-16.088,0,3,2,3,10.071,0,0.272192619,3.413895446,3.413895446,27.76998633,90,120,280.2894364,2.55,6,148,324.26,1.92103707,-37.875637,0.9456,
712,-0.881,0.687,-13.004,0,3,2,3,12.697,26.56505118,0.28667248,3.827903464,3.827903464,28.7739825,90,120,365.13424,2.216666667,6,292,690.06588,3.138246778,-31.85093274,1.1368,
713,-0.881,0.687,-13.004,0,3,2,3,12.697,45,0.29081946,3.829900511,3.829900511,28.74398275,90,120,365.13424,2.216666667,6,292,690.06588,3.138246778,-31.84936981,1.1421,
714,-0.881,0.687,-13.004,0,3,2,3,12.697,0,0.279209181,3.830942479,3.830942479,28.72834888,90,120,365.13424,2.216666667,6,292,690.06588,3.138246778,-31.84874941,1.1429,
